level_0,index,ds,BNB_USDT_1h_open,BNB_USDT_1h_high,BNB_USDT_1h_low,BNB_USDT_1h_close,BNB_USDT_1h_volume,BTC_USDT_1h_open,BTC_USDT_1h_high,BTC_USDT_1h_low,BTC_USDT_1h_close,BTC_USDT_1h_volume,DOGE_USDT_1h_open,DOGE_USDT_1h_high,DOGE_USDT_1h_low,DOGE_USDT_1h_close,DOGE_USDT_1h_volume,ETH_USDT_1h_open,ETH_USDT_1h_high,ETH_USDT_1h_low,ETH_USDT_1h_close,ETH_USDT_1h_volume,SOL_USDT_1h_open,SOL_USDT_1h_high,SOL_USDT_1h_low,SOL_USDT_1h_close,SOL_USDT_1h_volume,XRP_USDT_1h_open,XRP_USDT_1h_high,XRP_USDT_1h_low,XRP_USDT_1h_close,XRP_USDT_1h_volume
251,251,2023-12-16,244.8496,248.3428,241.318,244.3524,12548.49919,41941.98,42715.0,41611.0,42276.0,3815.7609860000002,0.09302,0.09723,0.0915,0.09711,141620293.4,2220.61,2263.56,2209.97,2228.72,56650.15859,72.49,77.44,71.23,73.71,899981.006,0.6155,0.6257,0.6102,0.6205,46236470.11
252,252,2023-12-17,244.3524,244.5222,238.8974,238.9532,16341.44138,42276.0,42423.6,41243.14,41378.83,7687.697846,0.09711,0.09782,0.09237,0.09294,125894080.2,2228.72,2249.02,2192.09,2196.48,66494.69569,73.71,75.07,70.52,70.88,715329.324,0.6205,0.6236,0.6083,0.6102,54419246.72
253,253,2023-12-18,238.9532,241.7223,231.9994,241.6919,41457.53371,41378.83,42757.04,40545.43,42658.51,14360.108629,0.09294,0.09377,0.08638,0.09212,219776128.5,2196.48,2223.81,2117.3,2219.35,102162.90381,70.88,75.47,66.95,74.42,1199437.646,0.6102,0.6144,0.579,0.6125,113270783.08
254,254,2023-12-19,241.6919,254.6856,241.383,252.7774,76143.62294,42658.51,43493.79,41806.91,42275.62,11897.237594,0.09212,0.09351,0.08924,0.09023,128120226.0,2219.35,2254.89,2136.01,2177.79,105687.91907,74.42,76.37,71.8,73.01,1045071.855,0.6125,0.6168,0.5969,0.6047,72720580.9
255,255,2023-12-20,252.7774,261.5761,250.2921,260.2836,48980.96734,42275.62,44295.93,42204.01,43666.91,11610.035301,0.09023,0.09336,0.08945,0.09151,229725031.79999998,2177.79,2265.95,2157.31,2202.16,122599.04991,73.01,84.14,72.97,82.23,2215198.011,0.6047,0.6263,0.6011,0.617,113623545.75
256,256,2023-12-21,260.2836,274.7367,256.3509,272.1213,52984.20213,43666.91,44241.16,43293.75,43862.01,7961.8917519999995,0.09151,0.09807,0.09063,0.09497,388781514.8,2202.16,2279.33,2183.39,2239.4,128022.54991,82.23,95.53,81.06,93.84,2609486.9,0.617,0.6248,0.61,0.624,82320733.82
257,257,2023-12-22,272.1213,276.3986,265.0302,271.0965,41921.7641,43862.01,44403.0,43410.0,43969.91,7616.573114,0.09497,0.09557,0.09194,0.09496,279446616.0,2239.4,2342.97,2230.27,2324.81,220586.62422,93.84,99.66,90.39,97.88,2516904.789,0.624,0.6318,0.6153,0.6243,124949754.61
258,258,2023-12-23,271.0965,273.448,265.6321,270.8318,18131.46234,43969.91,43990.71,43257.1,43704.06,2743.69554,0.09496,0.09499,0.09203,0.09344,147524576.5,2324.81,2331.56,2264.84,2308.25,70871.68309,97.88,110.29,92.79,107.88,1779516.621,0.6243,0.6247,0.6105,0.6194,51733795.089999996
259,259,2023-12-24,270.8318,272.6494,261.5322,264.419,25249.43274,43704.06,43945.91,42557.0,42997.91,4583.52926,0.09344,0.09489,0.09021,0.09169,228330292.8,2308.25,2326.19,2242.52,2264.01,70083.1336,107.88,118.2,107.32,112.4,2350300.799,0.6194,0.6295,0.6031,0.6123,110959502.01
260,260,2023-12-25,264.419,268.1096,261.681,266.7002,16924.11589,42997.91,43811.15,42697.03,43572.0,4411.945097,0.09169,0.09543,0.09124,0.09433,190941306.9,2264.01,2304.58,2253.21,2271.1,57577.03316,112.4,126.63,107.45,120.9,2199926.388,0.6123,0.6488,0.6083,0.6461,185229140.92
261,261,2023-12-26,266.7002,303.0499,264.1809,297.7445,93006.29239,43572.0,43591.9,41601.34,42512.18,9191.386382,0.09433,0.09445,0.08642,0.09138,217015541.29999998,2271.1,2274.7,2178.84,2230.69,119316.34057,120.9,121.35,101.93,112.43,3178050.122,0.6461,0.6466,0.597,0.6219,194575974.05
262,262,2023-12-27,297.7445,324.3336,285.2409,324.178,74679.51639,42512.18,43667.5,42113.96,43433.25,7902.878983,0.09138,0.09388,0.08954,0.09361,149871041.0,2230.69,2392.56,2211.86,2378.18,192607.82945,112.43,115.41,104.66,106.88,1955764.027,0.6219,0.6422,0.6128,0.6342,134675725.28
263,263,2023-12-28,324.178,338.5149,319.8684,322.5261,65002.4206,43433.25,43791.99,42266.63,42565.01,8200.502993,0.09361,0.09493,0.09099,0.09173,208789571.7,2378.18,2445.81,2334.86,2344.21,209687.34254,106.88,109.67,97.21,101.79,2068360.63,0.6342,0.658,0.6244,0.6345,191314206.04
264,264,2023-12-29,322.5261,325.5359,307.2581,313.5979,45042.66797,42565.01,43113.22,41275.51,42064.0,10858.457979,0.09173,0.09299,0.08847,0.09096,167465000.5,2344.21,2385.2,2255.48,2299.19,164995.9701,101.79,110.1,99.38,106.15,1699766.175,0.6345,0.6364,0.6116,0.6228,120320343.83
265,265,2023-12-30,313.5979,320.6937,312.438,316.9481,22619.87909,42064.0,42613.65,41526.0,42145.17,5337.652962,0.09096,0.09139,0.08922,0.08999,66633242.300000004,2299.19,2322.85,2267.78,2291.57,76737.23008000001,106.15,107.46,100.63,101.88,772781.56,0.6228,0.6297,0.6158,0.6207,45277990.94
266,266,2023-12-31,316.9481,325.4151,307.4263,311.8194,24001.01966,42145.17,42890.99,41968.04,42284.0,4389.904453,0.08999,0.09087,0.08801,0.08953,74075869.2,2291.57,2322.0,2258.0,2282.0,92216.96999,101.88,105.25,99.57,101.73,655024.406,0.6207,0.6284,0.6053,0.6156,45747867.94
267,267,2024-01-01,311.8194,315.8508,307.1599,313.4854,21932.33147,42284.0,44195.8,42183.84,44175.0,5582.393588,0.08953,0.09209,0.08847,0.092,76354106.5,2282.0,2351.8,2265.29,2351.6,72164.87871,101.73,109.95,101.41,109.93,716962.862,0.6156,0.6309,0.6085,0.6294,44374880.769999996
268,268,2024-01-02,313.4854,324.494,305.9181,312.1647,34622.65086,44175.0,45886.7,44147.29,44950.95,15797.345713,0.092,0.09437,0.0904,0.09109,154087186.1,2351.6,2431.08,2339.21,2355.2,154649.65169,109.93,116.95,106.03,106.73,1212018.227,0.6294,0.6406,0.6212,0.6243,80148613.94
269,269,2024-01-03,312.1647,334.1057,289.1273,315.7981,80925.87119,44950.95,45507.99,40222.1,42842.0,27469.436229,0.09109,0.09212,0.07059,0.082,544021120.7,2355.2,2385.12,2079.36,2209.69,288021.20403,106.73,109.91,81.81,98.55,2699619.578,0.6243,0.6394,0.4738,0.5823,389336654.92
270,270,2024-01-04,315.7981,324.209,310.963,323.4799,37946.05826,42842.0,44791.89,42622.37,44151.2,11226.164488,0.082,0.08469,0.08093,0.08396,202174773.7,2209.69,2294.75,2202.1,2267.1,125673.48806,98.55,108.15,96.61,104.91,1282689.703,0.5823,0.5939,0.5695,0.5867,102445459.14
271,271,2024-01-05,323.4799,327.2,308.0,317.5,26619.72407,44151.2,44369.19,42267.44,44147.05,14167.406794,0.08396,0.08482,0.08,0.08267,303738373.9,2267.1,2276.88,2206.2,2268.39,142693.3322,104.91,105.47,95.25,99.93,1419690.81,0.5867,0.5886,0.5528,0.5757,136194849.04
272,272,2024-01-06,317.5,317.5603,300.2687,307.5411,25432.10125,44147.05,44208.95,43397.02,43970.0,4453.125413,0.08267,0.08268,0.07832,0.08058,144486072.1,2268.39,2269.88,2216.0,2240.95,51202.2217,99.93,100.3,91.51,93.76,1011800.8369999999,0.5757,0.5757,0.5568,0.568,52781103.39
273,273,2024-01-07,307.5411,309.7319,299.9162,302.4446,14335.98183,43970.0,44478.24,43599.0,43930.0,4472.3062,0.08058,0.08146,0.07701,0.07823,152029458.7,2240.95,2257.18,2204.18,2221.59,55349.86992,93.76,96.76,87.7,89.41,987397.838,0.568,0.573,0.5458,0.5514,61656902.23
274,274,2024-01-08,302.4446,308.0999,289.8823,303.8269,28740.06587,43930.0,47249.4,43180.0,46949.87,15137.438092,0.07823,0.08178,0.07413,0.08131,327138741.7,2221.59,2358.4,2165.54,2330.8,159599.94695,89.41,99.91,85.11,97.9,1624668.977,0.5514,0.5821,0.5444,0.5774,209316835.23999998
275,275,2024-01-09,303.8269,306.8143,295.751,301.0759,40626.89772,46949.87,48000.0,44631.9,46110.77,18425.819719,0.08131,0.0841,0.07618,0.07921,659139929.2,2330.8,2376.24,2225.79,2344.38,218130.09589,97.9,105.4,95.23,99.36,2225757.516,0.5774,0.5795,0.552,0.5669,215038932.56
276,276,2024-01-10,301.0759,310.1231,288.9422,305.7065,36816.78415,46110.77,47689.52,44291.67,46650.28,26598.310039,0.07921,0.08498,0.07617,0.08304,274499822.6,2344.38,2643.0,2340.4,2584.33,324256.59118,99.36,105.57,92.14,102.01,1935001.32,0.5669,0.6147,0.5481,0.6007,235867105.68
277,277,2024-01-11,305.7065,317.0599,301.181,308.3685,46550.60998,46650.28,48975.0,45563.54,46342.0,20489.30878,0.08304,0.08793,0.082,0.08455,237904579.0,2584.33,2689.99,2565.78,2618.01,194946.32421,102.01,107.25,97.58,99.91,1804684.757,0.6007,0.624,0.5854,0.6019,187672426.84
278,278,2024-01-12,308.3685,313.139,289.04,296.7044,55035.3175,46342.0,46513.68,41389.14,42784.0,21517.607708,0.08455,0.08546,0.07751,0.08007,148404026.29999998,2618.01,2718.38,2457.8,2522.79,255374.61392,99.91,100.5,86.26,92.11,1169586.132,0.6019,0.6036,0.5507,0.5698,139613698.36
279,279,2024-01-13,296.7044,303.0555,290.8102,302.1254,23400.48714,42784.0,43254.7,42438.2,42842.34,8774.633499,0.08007,0.08137,0.07861,0.08094,74053737.4,2522.79,2589.99,2497.61,2578.0,120761.8126,92.11,97.07,89.48,95.84,644994.769,0.5698,0.5775,0.563,0.5747,45758781.44
280,280,2024-01-14,302.1254,306.6047,298.8501,299.5563,25819.55975,42842.34,43076.16,41721.94,41732.0,7359.211204,0.08094,0.08392,0.07968,0.08003,143578386.9,2578.0,2578.6,2469.5,2472.81,77258.45222,95.84,102.9,93.67,93.82,1059800.718,0.5747,0.5931,0.5718,0.5763,56672391.519999996
281,281,2024-01-15,299.5563,321.2965,299.5364,317.1906,106483.88963,41732.0,43380.0,41715.75,42516.28,10082.8385,0.08003,0.08177,0.07985,0.08106,67271954.5,2472.81,2553.79,2471.13,2511.8,67441.69077,93.82,97.01,93.02,94.39,628933.085,0.5763,0.5896,0.5688,0.5756,58693669.56
282,282,2024-01-16,317.1906,319.5,313.2,315.237,47724.57376,42516.28,43575.03,42041.28,43140.0,11626.165189,0.08106,0.08259,0.07984,0.08134,94077472.8,2511.8,2647.58,2500.22,2587.54,90838.99345,94.39,98.72,94.16,97.59,736500.3049999999,0.5756,0.5798,0.566,0.5758,55743515.5
283,283,2024-01-17,315.237,316.177,306.7084,309.4372,36866.96125,43140.0,43194.18,42206.64,42774.0,9037.3724,0.08134,0.08161,0.07934,0.08059,82555567.9,2587.54,2592.77,2506.25,2530.23,79192.83577,97.59,102.89,96.63,102.11,1499400.795,0.5758,0.5764,0.5613,0.5685,72688703.58
284,284,2024-01-18,309.4372,315.3465,305.7209,312.9251,35022.955200000004,42774.0,42925.74,40682.94,41323.16,12998.212594999999,0.08059,0.08081,0.07688,0.07806,97960651.1,2530.23,2549.39,2428.14,2470.79,108083.92404,102.11,103.58,91.38,94.4,1144752.061,0.5685,0.5691,0.5426,0.552,77762128.11
285,285,2024-01-19,312.9251,316.0317,305.2657,314.6106,33002.0633,41323.16,42192.64,40279.07,41659.89,13455.989308,0.07806,0.07886,0.07484,0.07858,102970496.9,2470.79,2504.33,2414.81,2491.82,115870.33218,94.4,95.47,87.01,93.61,1100168.649,0.552,0.5537,0.5215,0.5442,118773752.83
286,286,2024-01-20,314.6106,317.2837,312.2401,317.206,15815.99031,41659.89,41877.08,41455.76,41694.9,3428.9451289999997,0.07858,0.09069,0.07822,0.08774,320218949.8,2491.82,2491.82,2454.3,2472.14,31590.78781,93.61,94.24,90.19,92.89,624237.475,0.5442,0.555,0.5391,0.5534,77098446.62
287,287,2024-01-21,317.206,321.6499,316.1866,318.7138,14040.27194,41694.9,41878.0,41500.82,41583.54,3462.926258,0.08774,0.09053,0.08467,0.08544,357928446.4,2472.14,2481.93,2452.63,2457.0,27532.84641,92.89,93.94,90.8,91.09,440091.249,0.5534,0.5552,0.5454,0.5464,32134788.47
288,288,2024-01-22,318.7138,320.908,303.571,305.9575,30709.86885,41583.54,41685.95,39416.66,39566.0,18793.226709,0.08544,0.08559,0.08007,0.08056,269446944.3,2457.0,2465.95,2303.11,2314.18,164257.37612,91.09,91.89,82.03,83.83,1551423.226,0.5464,0.5497,0.5175,0.5275,86258802.72
289,289,2024-01-23,305.9575,311.5,290.4092,298.7938,36349.27294,39566.0,40185.38,38552.63,39902.59,15972.588961,0.08056,0.08186,0.07592,0.07821,197586998.6,2314.18,2351.24,2168.21,2242.66,185480.49434,83.83,85.95,78.89,84.36,1861661.5659999999,0.5275,0.5317,0.4963,0.5181,127590152.26
290,290,2024-01-24,298.7938,300.6075,290.2738,293.0579,33535.3888,39902.59,40564.64,39487.85,40084.52,8838.303112,0.07821,0.08067,0.07761,0.07906,116580753.5,2242.66,2264.7,2196.33,2235.29,74636.48223000001,84.36,89.43,83.31,88.77,1143775.648,0.5181,0.5194,0.5111,0.5182,66643916.55
291,291,2024-01-25,293.0579,296.515,287.6403,292.0975,29982.40907,40084.52,40304.85,39547.57,39959.93,6076.05681,0.07906,0.07923,0.07711,0.07795,60088777.7,2235.29,2242.8,2171.43,2218.65,59475.91682,88.77,89.63,85.05,86.92,906855.064,0.5182,0.5183,0.5038,0.5137,43482814.03
292,292,2024-01-26,292.0975,304.0084,290.8,302.2132,26823.53087,39959.93,42250.0,39826.69,41821.38,11341.077584,0.07795,0.08034,0.07753,0.07987,71984860.3,2218.65,2282.22,2196.0,2267.62,66286.38604,86.92,93.73,85.95,92.29,792811.953,0.5137,0.5368,0.5084,0.5321,82593526.85
293,293,2024-01-27,302.2132,307.6123,301.9178,305.6364,15990.93137,41821.38,42192.0,41392.01,42123.01,2706.22477,0.07987,0.08072,0.07902,0.08016,53143574.2,2267.62,2282.96,2251.27,2268.1,24987.90445,92.29,94.57,90.7,94.26,436065.869,0.5321,0.5348,0.5262,0.5304,35680241.31
294,294,2024-01-28,305.6364,308.9009,303.1926,305.2262,19643.82038,42123.01,42840.44,41614.74,42031.21,5850.795293,0.08016,0.08146,0.07817,0.07881,51007547.5,2268.1,2308.15,2239.66,2256.82,42788.84127,94.26,99.45,93.28,95.98,858806.45,0.5304,0.5354,0.521,0.5242,33752599.22
295,295,2024-01-29,305.2262,310.9533,304.4433,310.6128,18504.025419999998,42031.21,43321.9,41796.89,43303.37,6968.034102,0.07881,0.08306,0.07818,0.08137,186832597.6,2256.82,2322.47,2233.78,2317.77,55746.34763,95.98,102.0,95.08,101.68,911157.6,0.5242,0.5399,0.5192,0.5351,50937980.05
296,296,2024-01-30,310.6128,313.0916,306.4142,307.5781,16257.38168,43303.37,43870.66,42684.0,42944.82,7266.843699,0.08137,0.08217,0.07938,0.07972,85291167.1,2317.77,2392.35,2296.21,2342.76,79032.21488,101.68,106.53,100.91,101.43,1185681.754,0.5351,0.5391,0.5072,0.5107,112664829.95
297,297,2024-01-31,307.5781,308.0197,298.542,300.4954,16769.1508,42944.82,43744.95,42287.38,42583.02,7484.986952,0.07972,0.0803,0.07795,0.07874,85137772.8,2342.76,2351.73,2263.2,2283.24,80325.43757,101.43,102.76,95.88,96.93,1596560.679,0.5107,0.5145,0.4848,0.5033,120193861.72
298,298,2024-02-01,300.4954,302.1521,296.5611,300.1407,21161.68528,42583.02,43295.93,41876.96,43083.28,8350.198557,0.07874,0.07987,0.07728,0.07936,58146628.3,2283.24,2311.98,2240.13,2303.98,67630.07481,96.93,98.12,93.08,97.82,1220128.867,0.5033,0.5106,0.4901,0.5059,67313919.69
299,299,2024-02-02,300.1407,305.0535,299.7782,301.3242,15699.05416,43083.28,43487.48,42551.61,43199.99,7190.927441,0.07936,0.07998,0.07859,0.07929,69771114.8,2303.98,2324.87,2282.1,2308.91,60160.002720000004,97.82,102.62,97.4,100.58,1063097.722,0.5059,0.5143,0.4986,0.5105,68296367.01
300,300,2024-02-03,301.3242,303.75,299.5148,299.6507,9841.41551,43199.99,43384.78,42880.89,43016.9,2194.065341,0.07929,0.07953,0.07854,0.07875,42939413.9,2308.91,2330.04,2292.67,2296.59,35310.6624,100.58,101.27,96.6,97.95,484620.093,0.5105,0.527,0.5059,0.5186,89196662.72
301,301,2024-02-04,299.6507,307.7599,298.0972,304.6699,20040.43022,43016.9,43124.1,42209.45,42585.72,2991.635522,0.07875,0.07997,0.07779,0.07832,45902459.2,2296.59,2311.14,2266.06,2289.61,52833.19933,97.95,98.58,95.0,95.48,586252.204,0.5186,0.5193,0.5002,0.5031,42611724.79
302,302,2024-02-05,304.6699,306.9472,299.4208,301.1911,30917.95894,42585.72,43568.85,42253.99,42710.9,6689.318778,0.07832,0.08033,0.07731,0.07833,107849673.0,2289.61,2338.4,2269.16,2301.76,63157.20628,95.48,98.7,94.14,95.65,855256.908,0.5031,0.5153,0.4967,0.5067,68142090.48
303,303,2024-02-06,301.1911,304.1997,300.8798,302.848,19924.97362,42710.9,43388.03,42573.97,43099.92,6863.360603,0.07833,0.07922,0.07773,0.07847,50035725.2,2301.76,2392.49,2298.87,2372.72,89657.72675,95.65,97.91,93.0,96.87,802916.908,0.5067,0.5112,0.498,0.5051,66793725.18
304,304,2024-02-07,302.848,308.673,300.8455,307.4222,28500.561130000002,43099.92,44393.36,42790.0,44350.19,9997.387723,0.07847,0.08032,0.07813,0.08013,39326410.1,2372.72,2445.12,2354.11,2425.2,91104.4485,96.87,101.59,94.61,101.14,737678.635,0.5051,0.5156,0.4995,0.5138,88382114.13
305,305,2024-02-08,307.4222,320.4988,307.4222,319.1437,56288.7272,44350.19,45615.0,44328.0,45289.99,13581.610053,0.08013,0.08085,0.07956,0.07987,46684378.9,2425.2,2463.59,2412.0,2419.58,82805.49529,101.14,104.95,100.5,102.77,1103630.602,0.5138,0.52,0.5102,0.5145,75796866.53
306,306,2024-02-09,319.1437,326.2338,317.965,323.95,28430.78208,45289.99,48213.0,45245.42,47134.25,32971.508647,0.07987,0.08223,0.07987,0.08156,73996356.39999999,2419.58,2525.0,2418.69,2486.59,155132.92423,102.77,109.16,102.77,106.95,1475691.062,0.5145,0.5281,0.514,0.526,83492805.47
307,307,2024-02-10,323.95,325.1967,318.8198,323.056,13697.87452,47134.25,48183.92,46845.02,47748.19,7001.160011,0.08156,0.08214,0.08027,0.08142,48438319.5,2486.59,2516.54,2471.6,2500.25,50694.57205,106.95,110.89,106.89,109.01,820436.811,0.526,0.5281,0.5185,0.5238,36194248.64
308,308,2024-02-11,323.056,324.7325,320.1397,320.7042,10520.85677,47748.19,48593.45,47565.64,48304.25,7881.070868,0.08142,0.08365,0.08072,0.08123,92768108.2,2500.25,2539.75,2493.7,2507.1,65045.90771,109.01,110.67,107.11,107.47,699739.271,0.5238,0.5361,0.5217,0.5262,56242269.5
309,309,2024-02-12,320.7042,331.7145,315.6662,327.9624,25931.05879,48304.25,50355.99,47710.71,49922.01,18304.96952,0.08123,0.08285,0.07945,0.08223,97254573.5,2507.1,2665.3,2472.1,2659.81,133235.55022,107.47,112.21,103.41,111.64,1193874.4710000001,0.5262,0.5379,0.5144,0.5315,78731194.01
310,310,2024-02-13,327.9624,329.2473,318.77,324.7181,20548.44107,49922.01,50375.26,48302.0,49701.86,16883.800205,0.08223,0.08298,0.07966,0.08106,90542910.89999999,2659.81,2686.4,2590.09,2640.08,162712.62067,111.64,115.2,108.0,112.48,1250379.34,0.5315,0.5338,0.5141,0.5247,81386999.08
311,311,2024-02-14,324.7181,334.4842,323.3955,333.8247,18069.54403,49701.86,52050.0,49222.54,51794.47,21095.211089,0.08106,0.087,0.08048,0.08551,182776874.9,2640.08,2786.35,2618.2,2774.81,141226.68698,112.48,118.72,110.61,117.01,1057311.2179999999,0.5247,0.5419,0.5203,0.5377,100850167.85
312,312,2024-02-15,333.8247,366.5325,333.2973,354.1504,47271.46267,51794.47,52813.99,51300.01,51878.01,19158.832033,0.08551,0.08828,0.08388,0.08528,218188808.3,2774.81,2867.2,2759.75,2822.89,181057.54001,117.01,118.39,111.45,113.52,1146624.134,0.5377,0.577,0.5369,0.5621,196318765.32
313,313,2024-02-16,354.1504,366.9999,350.833,360.3763,39319.33537,51878.01,52569.52,51556.27,52124.0,12490.750842,0.08528,0.08798,0.08392,0.08591,111088087.3,2822.89,2857.4,2738.88,2802.0,147225.10542,113.52,114.23,107.82,110.32,1234673.565,0.5621,0.5792,0.5522,0.5642,138134560.56
314,314,2024-02-17,360.3763,363.6332,338.1926,352.8328,25863.48757,52124.0,52164.64,50619.39,51647.99,9217.13376,0.08591,0.08606,0.08192,0.08355,76805212.9,2802.0,2804.34,2718.4,2786.16,68210.09368,110.32,111.05,105.56,108.91,860924.2930000001,0.5642,0.5655,0.539,0.5496,68517924.49
315,315,2024-02-18,352.8328,358.0659,349.2057,349.862,20512.00969,51647.99,52387.56,51157.01,52137.0,5987.689191,0.08355,0.08574,0.08278,0.08518,59654083.3,2786.16,2895.56,2763.6,2881.21,94128.41313,108.91,114.03,107.48,112.21,875556.931,0.5496,0.5625,0.5469,0.5571,52025033.55
316,316,2024-02-19,349.862,356.2403,349.4259,351.6659,31011.84306,52137.0,52489.52,51686.95,51777.05,7972.10762,0.08518,0.09082,0.08502,0.0894,201167941.0,2881.21,2984.46,2856.69,2944.4,167548.42304,112.21,114.86,110.78,111.54,977334.946,0.5571,0.5678,0.5537,0.5627,89777395.17999999
317,317,2024-02-20,351.6659,361.282,344.8388,354.5984,50844.00153,51777.05,53002.58,50750.01,52261.25,16770.199623,0.0894,0.09157,0.08229,0.08612,256438239.6,2944.4,3033.0,2874.0,3014.65,234379.1683,111.54,112.13,102.62,108.32,1621022.53,0.5627,0.5752,0.5435,0.5622,220083925.43
318,318,2024-02-21,354.5984,383.0288,351.027,379.1365,75346.97113,52261.25,52366.23,50535.62,51841.68,14153.570223,0.08612,0.08623,0.08195,0.08456,130136431.1,3014.65,3017.35,2868.24,2967.18,247063.96886,108.32,108.41,100.22,105.05,1315142.149,0.5622,0.5629,0.5328,0.5492,157145773.85999998
319,319,2024-02-22,379.1365,387.2844,373.5064,382.6484,49850.2594,51841.68,52078.55,50936.01,51291.09,10743.332405000001,0.08456,0.08552,0.08302,0.08409,91548919.2,2967.18,3037.71,2906.56,2971.4,213141.60753,105.05,107.1,101.51,101.75,967038.751,0.5492,0.5521,0.5365,0.5411,123229981.93
320,320,2024-02-23,382.6484,385.7305,368.9963,375.5716,33964.139,51291.09,51545.94,50530.06,50745.44,9185.690886,0.08409,0.08552,0.08282,0.0845,121019214.2,2971.4,2993.76,2905.17,2922.14,136365.26001,101.75,103.13,98.63,99.9,935505.015,0.5411,0.5437,0.5252,0.5342,164777316.36
321,321,2024-02-24,375.5716,383.2227,371.7708,381.6854,17886.705140000002,50745.44,51697.3,50581.33,51565.5,4204.674497,0.0845,0.08638,0.08385,0.08615,81113508.7,2922.14,3004.59,2906.23,2992.47,77572.90457,99.9,104.8,98.42,104.03,652851.607,0.5342,0.5479,0.5314,0.545,84197042.39
322,322,2024-02-25,381.6854,391.1314,377.8721,388.5672,23860.35766,51565.5,51977.22,51281.69,51729.49,4889.34939,0.08615,0.08679,0.08521,0.08612,75477210.4,2992.47,3124.0,2983.62,3113.18,129360.52829,104.03,104.42,102.0,103.48,501983.516,0.545,0.5486,0.5419,0.5426,57300101.91
323,323,2024-02-26,388.5672,404.7247,382.087,401.6338,41329.84794,51729.49,54909.99,50898.37,54478.0,19735.61423,0.08612,0.09001,0.08417,0.08922,141582308.0,3113.18,3197.81,3036.59,3175.73,180794.19317,103.48,110.8,100.27,109.91,1364677.579,0.5426,0.5529,0.5289,0.5507,137926044.12
324,324,2024-02-27,401.6338,404.53,389.5001,394.681,27733.10526,54478.0,57611.93,54445.52,57038.45,26333.028888,0.08922,0.10059,0.08841,0.09759,569932634.5,3175.73,3288.56,3165.0,3242.41,210755.92536,109.91,112.38,105.25,108.36,1650008.791,0.5507,0.5972,0.5477,0.586,328222395.71
325,325,2024-02-28,394.681,427.18,394.152,414.7554,45725.022919999996,57038.45,64171.64,56696.3,62424.12,41567.570919,0.09759,0.12385,0.09422,0.11584,1022547820.2,3242.41,3492.8,3171.42,3383.08,304004.40243,108.36,119.15,106.13,119.09,3323308.065,0.586,0.6063,0.5238,0.5751,429995124.12
326,326,2024-02-29,414.7554,419.6313,391.2,399.3698,39089.46832,62424.12,63705.0,60382.16,61132.0,37783.712318,0.11584,0.135,0.11135,0.1173,1188581853.0,3383.08,3523.48,3300.0,3340.19,285182.13353,119.09,134.68,117.11,125.64,3894261.553,0.5751,0.6261,0.567,0.5865,515927307.02
327,327,2024-03-01,399.3698,414.0,398.8999,407.3329,26902.94329,61132.0,63113.59,60686.76,62380.26,16832.281891,0.1173,0.14562,0.11705,0.13937,852043527.4,3340.19,3449.9,3338.74,3432.94,145072.34249,125.64,137.87,125.56,129.33,2654350.107,0.5865,0.6036,0.5828,0.6012,271446650.4
328,328,2024-03-02,407.3329,414.7936,405.786,410.8481,18574.47365,62380.26,62439.47,61526.31,61997.15,9356.79791,0.13937,0.15137,0.13591,0.14198,719187331.9,3432.94,3460.12,3394.29,3421.32,100512.98865,129.33,131.66,126.89,130.03,1674623.562,0.6012,0.6517,0.5994,0.6442,534324266.92
329,329,2024-03-03,410.8481,416.7461,402.0001,414.4456,29678.30075,61997.15,63245.79,61307.46,63112.77,12476.199541,0.14198,0.1565,0.11851,0.1538,1082611258.9,3421.32,3492.42,3359.21,3487.86,116862.58082,130.03,132.16,123.81,130.17,1551297.678,0.6442,0.6444,0.5821,0.6268,314342578.43
